RH;EFONELFO;4.0;NO910478656MVA;NO000000000MVA;0;0;20130404;20140404;NOK;H;Alsell Norge AS;Vestre Svanholmen 4;;4313;SANDNES;NO
RL;5;P98152;;3550;A.C. kjemisk 
RL;5;P98153;;3690;Latona kjemisk 
RL;5;P98211;;4570;Tilbehør 
RL;5;P9999;;0;Nettoprisede Artikler 
RL;4;2569651;;5400;Isiflo Sprint Union 20mm 
RL;4;2569652;;5400;Isiflo Sprint Union 25mm 
RL;4;2569653;;5400;Isiflo Sprint Union 32mm 
RL;4;2569654;;5400;Isiflo Sprint Union 40mm 
RL;4;2569655;;5400;Isiflo Sprint Union 50mm 
RL;4;2569656;;5400;Isiflo Sprint Union 63mm 
RL;4;2569657;;5400;Isiflo Sprint Tippuni. 20x1/2" 
RL;4;2569658;;5400;Isiflo Sprint Tippuni.25x3/4" 
RL;4;2569659;;5400;Isiflo Sprint Tippunion 32x1" 
RL;4;2569661;;5400;Isiflo Sprint Tippun.40x1.1/4" 
RL;4;2569662;;5400;Isiflo Sprint Tippu.50x 1.1/2" 
RL;4;2569663;;5400;Isiflo Sprint Tippunion 63x2" 
RL;4;2569664;;5400;Isiflo Sprint Tippuni. 32x3/4" 
RL;4;2569665;;5400;Isiflo Sprint Tippunion 40x1" 
RL;4;2569666;;5400;Isiflo Sprint Union  25x1" 
RL;4;2569667;;5400;Isiflo Sprint Union 20x1/2" 
RL;4;2569668;;5400;Isiflo Sprint Union 25x3/4" 
RL;4;2569669;;5400;Isiflo Sprint Union 32x3/4" 
RL;4;2569671;;5400;Isiflo Sprint Union 32x1" 
RL;4;2569672;;5400;Isiflo Sprint Union 40x1" 
RL;4;2569673;;5400;Isiflo Sprint Union 40x1.1/4" 
RL;4;2569674;;5400;Isiflo Sprint Union 50x1.1/2" 
RL;4;2569675;;5400;Isiflo Sprint Union 63x2" 
RL;4;2569676;;5400;Isiflo Sprint Albu 20mm 
RL;4;2569677;;5400;Isiflo Sprint Albu 25mm 
RL;4;2569678;;5400;Isiflo Sprint Albu 32mm 
RL;4;2569679;;5400;Isiflo Sprint Albu 40mm 
RL;4;2569681;;5400;Isiflo Sprint Albu 50mm 
RL;4;2569682;;5400;Isiflo Sprint Albu 63mm 
RL;4;2569683;;5400;Isiflo Sprint Albu 20x1/2" 
RL;4;2569684;;5400;Isiflo Sprint Albu 25x3/4" 
RL;4;2569685;;5400;Isiflo Sprint Albu 32x1" 
RL;4;2569686;;5400;Isiflo Sprint Albu 40x1.1/4" 
RL;4;2569687;;5400;Isiflo Sprint Albu 40x1.1/2" 
RL;4;2569688;;5400;Isiflo Sprint Albu 50x1.1/2" 
RL;4;2569689;;5400;Isiflo Sprint Albu 63x2" 
RL;4;2569691;;5400;Isiflo Sprint T-rør 20mm 
RL;4;2569692;;5400;Isiflo Sprint T-rør 25mm 
RL;4;2569693;;5400;Isiflo Sprint T-rør 32mm 
RL;4;2569694;;5400;Isiflo Sprint T-rør 40mm 
RL;4;2569695;;5400;Isiflo Sprint T-rør 50mm 
RL;4;2569696;;5400;Isiflo Sprint T-rør 63mm 
RL;4;4513398;;3000;1 1/4" x 32mm Flaskevannlås 
RL;4;1001012;2761;0;1" 33,7x3,2 stålrør gj 
RL;4;1001014;3454;0;11/4" 42,4x3,2 stålrør gj 
RL;4;1001016;3794;0;11/2" 48,3x3,2 stålrør gj 
RL;4;1001018;5592;0;2" 60,3x3,6 stålrør gj 
RL;4;1001109;2572;0;3/4" 26,9x2,6 stålrør gj galv 
RL;4;1001112;3871;0;1" 33,7x3,2 stålrør gj galv 
RL;4;1001114;4982;0;11/4" 42,4x3,2 stålrør gj galv 
RL;4;1001116;5715;0;11/2" 48,3x3,2 stålrør gj galv 
RL;4;1001118;8066;0;2" 60,3x3,6 stålrør gj galv 
RL;4;1001121;10323;0;21/2" 76,1x3,6 stålrør gj galv 
RL;4;1080019;3924;0;28 x 1.5 mm galv stålrør 
RL;4;1080023;5127;0;35 x 1.5 mm galv stålrør 
RL;4;1082129;4864;0;28mm x90' galv bend m/2 muffer 
RL;4;1118099;4831;0;60,3x2,9 sv stålrør P235TR 
RL;4;1118133;6000;0;76,1x2,9 sv stålrør P235TR 
RL;4;1118155;8015;0;88,9x3,2 sv stålrør P235TR 
RL;4;1118188;10530;0;114,3x3,6 sv stålrør P235TR 
RL;4;1150933;2270;0;76,1x2,9 stålbend 90 P235GH 
RL;4;1150955;3570;0;88,9x3,2 stålbend 90 P235GH 
RL;4;1150988;6350;0;114,3x3,6 stålbend 90 P235GH 
RL;4;1950019;13300;0;28 x 1.2 mm syref. stålrør 
RL;4;1950029;28824;0;54 x 1.5 mm syref. stålrør 
RL;4;2000319;10916;0;58 mm MA avløpsrør 
RL;4;2000419;10190;0;75 mm MA avløpsrør 
RL;4;2000619;12645;0;110 mm MA avløpsrør 
RL;4;2002194;5988;0;75 mm x 45' MA bend 
RL;4;2002209;6072;0;75 mm x 87,5' MA bend 
RL;4;2007329;3548;0;75 mm MA jetkobling rød Epoxy 
RL;4;2007339;3835;0;110 mm MA jetkobling rød Epoxy 
RL;4;2007529;4039;0;75 mm MA kobling rustfri Joti 
RL;4;2007539;5140;0;110 mm MA kobling rustfri Joti 
RL;4;2011703N5;10916;0;58 mm x 3.00 mtr MA avløpsrør 
RL;4;2011706N5;10418;0;75 mm x 3.00 mtr MA avløpsrør 
RL;4;2011709N5;12645;0;110 mm x 3.00 mtr MA avløpsrør 
RL;4;2011733;5988;0;75 mm x 45.0° MA bend 
RL;4;2011736;6300;0;75 mm x 88.5° MA bend 
RL;4;2011744;9559;0;110 mm x 88.5° MA bend 
RL;4;2011796;14820;0;110 x 75 mm x 45.0° MA grenrør 
RL;4;2212036;7727;0;78 mm Asto avløpsrør u/muffe 
RL;4;2212044;10754;0;110 mm Asto avløpsrør u/muffe 
RL;4;2214358;3884;0;32x 1 1/4" HepVO adapter rett 
RL;4;2214359;3362;0;32x 1 1/4" HepVO adapter 87,5' 
RL;4;2215315;5986;0;75 x 2,6 x 1000mm sort PP rør 
RL;4;2215316;4140;0;75 x 2,6 x 3000mm sort PP rør 
RL;4;2215317;8198;0;110 x 3.8 x 1000mm sort PP rør 
RL;4;2215318;5027;0;110 x 3,8 x 3000mm sort PP rør 
RL;4;2215319;5027;0;110 x 3,8 x 6000mm sort PP rør 
RL;4;2215321;3415;0;75 x 2,6 x 3000 mm sort PP rør 
RL;4;2215322;4588;0;110 x 3,8 x 3000mm sort PP rør 
RL;4;2215324;2344;0;75 mm sort  PP dobbeltmuffe 
RL;4;2215325;3477;0;110 mm sort  PP dobbeltmuffe 
RL;4;2215326;2344;0;75 mm sort  PP løpemuffe 
RL;4;2215327;3477;0;110 mm sort  PP løpemuffe 
RL;4;2215328;2914;0;75 mm x 15° sort  PP bend 
RL;4;2215329;4278;0;110 mm x 15° sort  PP bend 
RL;4;2215331;2992;0;75 mm x 30° sort  PP bend 
RL;4;2215332;4278;0;110 mm x 30° sort  PP bend 
RL;4;2215333;2914;0;75 mm x 45° sort  PP bend 
RL;4;2215334;4278;0;110 mm x 45° sort  PP bend 
RL;4;2215335;2834;0;75 x 67° Wafix PP bend sort 
RL;4;2215336;4161;0;110 x 67° Wafix PP bend sort 
RL;4;2215337;2914;0;75 mm x 88° sort  PP bend 
RL;4;2215338;4278;0;110 mm x 88° sort  PP bend 
RL;4;2215342;3596;0;75/ 50 mm x 45° sort  PP gren 
RL;4;2215343;4134;0;75 mm x 45° sort  PP grenrør 
RL;4;2215344;4499;0;110/ 50 mm x 45° sort  PP gren 
RL;4;2215345;5824;0;110/ 75 mm x 45° sort  PP gren 
RL;4;2215346;7553;0;110 mm x 45° sort  PP gren 
RL;4;2215347;3596;0;75/ 50 mm x 88° sort  PP gren 
RL;4;2215348;4134;0;75 mm x 88° sort  PP grenrør 
RL;4;2215349;4499;0;110/ 50 mm x 88° sort  PP gren 
RL;4;2215351;5824;0;110/ 75 mm x 88° sort  PP gren 
RL;4;2215352;7553;0;110 mm x 88° sort  PP gren 
RL;4;2215353;7987;0;110 mm x 88° sort  PP gren 
RL;4;2215356;2309;0;75/ 50 mm sort  PP reduksjon 
RL;4;2215357;2767;0;110/ 50 mm sort  PP reduksjon 
RL;4;2215358;2991;0;110/ 75 mm sort  PP reduksjon 
RL;4;2215359;5865;0;75 mm sort  PP stakerør m/lokk 
RL;4;2215361;8067;0;110mm sort  PP stakerør m/lokk 
RL;4;2215364;2062;0;75 mm sort  PP ters 
RL;4;2215365;2799;0;110 mm sort  PP ters 
RL;4;2215388;2309;0;75 x 50 mm PP kortovergang 
RL;4;2215389;2767;0;110 x 50 mm PP kortovergang 
RL;4;2215391;2835;0;110 x 75 mm PP kortovergang 
RL;4;2250374;48879;0;110 mm Jordingsrør f/avløp 
RL;4;2250443;52524;0;110x300mm Jordingsrør m/Kabel 
RL;4;2251059;3541;0;110 mm  PVC avløpsrør rødbrun 
RL;4;2251079;5700;0;125 mm  PVC avløpsrør rødbrun 
RL;4;2251119;9104;0;160 mm  PVC avløpsrør rødbrun 
RL;4;2251159;14766;0;200 mm  PVC avløpsrør rødbrun 
RL;4;2350459;18997;0;160 mm PVC trykkrør PN 10/12,5 
RL;4;2394022;626;0;20 mm PE 80 trykkrør SDR 11 
RL;4;2394024;470;0;20 mm PE 80 trykkrør SDR 11 
RL;4;2394028;900;0;25 mm PE 80 trykkrør SDR 11 
RL;4;2394029;670;0;25 mm PE 80 trykkrør SDR 11 
RL;4;2394032;1386;0;32 mm PE 80 trykkrør SDR 11 
RL;4;2394034;1040;0;32 mm PE 80 trykkrør SDR 11 
RL;4;2394037;2043;0;40 mm PE 80 trykkrør SDR 11 
RL;4;2394039;1570;0;40 mm PE 80 trykkrør SDR 11 
RL;4;2394042;3128;0;50 mm PE 80 trykkrør SDR 11 
RL;4;2394044;2470;0;50 mm PE 80 trykkrør SDR 11 
RL;4;2394051;4950;0;63 mm PE 80 trykkrør SDR 11 
RL;4;2394054;3940;0;63 mm PE 80 trykkrør SDR 11 
RL;4;2405101;13150;0;Isotermrør vann 32/60 T75 
RL;4;2405104;12299;0;Isotermrør vann 32/60 T75 
RL;4;2405105;12299;0;Isotermrør vann 32/60 T300 
RL;4;2405172;17870;0;32/60 mm Isotermrør T2000 
RL;4;2407251;8200;0;40/70 mm Isoterm varmepumperør 
RL;4;2407252;7654;0;40/70 mm Isoterm varmepumperør 
RL;4;2407401;6105;0;ETL 10 V.kabel maxl  f/vannrør 
RL;4;2510634;12900;0;32 mm union PRK 
RL;4;2510834;8400;0;32 x 1"   tipp m/red.gj. PRK 
RL;4;2561034;13575;0;32 mm Isiflo union 6-10 kg 
RL;4;2561434;9136;0;32  x 1"   Isiflo tippunion 
RL;4;3070809;3218;0;110 mm PP DV drensrør 
RL;4;3070813;7938;0;160 mm PP DV drensrør 
RL;4;3074509;3543;0;110/97 mm PP DV overvannsrør 
RL;4;3074524;6900;0;160/139 mm PP DV overvannsrør 
RL;4;3078809;3977;0;110 mm PP avløpsrør rødbrun 
RL;4;3082457;2377;0;75 mm x 45° PP bend 
RL;4;3082462;3586;0;110 mm x 15° PP bend 
RL;4;3082464;3586;0;110 mm x 30° PP bend 
RL;4;3082466;3586;0;110 mm x 45° PP bend 
RL;4;3082598;5382;0;110  x  110 mm PP grenrør 45° 
RL;4;3082904;2950;0;110 mm PP dobbelmuffe 
RL;4;3104629;2200;0;83/100 PE drensrør m/slisse 
RL;4;3240616;1316344;0;4 m3  slamavskiller 3-Kammer 
RL;4;3244516N5;1259051;0;4 m3  slamavskiller 
RL;4;3301045;45400;0;Furnes stoppekranboks 4" 
RL;4;3302428;130800;0;Ulefos lokk NST-1992 SjK 
RL;4;3302462;135000;0;Ulefos fl. ramme UFNS 1990 
RL;4;3302612;106200;0;Ulefos fl. ramme UFL-31,5 
RL;4;3302613;98200;0;Ulefos lokk låsbart UTL-31,5 
RL;4;3356806;235800;0;315/355 korrugert oppføringrør 
RL;4;3383606;87900;0;32 mm Isiflo bakkekran 
RL;4;3401045;29000;0;75mm Joti plast L-sluk 04 side 
RL;4;3401046;29000;0;75mm Joti plast L-sluk 04 side 
RL;4;3401049;75596;0;75mm Joti stpj. KS-sluk 04 
RL;4;3401051;84700;0;75mm Joti stpj. KS-sluk 04 
RL;4;3401053;32600;0;50mm Joti M-sluk m/sideløp 
RL;4;3401129;21300;0;Avløpstrakt/badstusluk Joti 
RL;4;3401651;25400;0;75mm Joti plast K-sluk 04 
RL;4;3401653;25400;0;75mm Joti plast K-sluk 04 side 
RL;4;3401654;25100;0;50mm Joti plast K-sluk 04 side 
RL;4;3401655;25400;0;75mm Joti plast K-sluk 04 side 
RL;4;3403521;15551;0;75mm Jafo PS  PP sluk 90 
RL;4;3410809;19775;0;75 Serres gulvsluk rett 88 
RL;4;3410811;22470;0;75 Serres gulvsluk rett 88 
RL;4;3410814;19838;0;75 Serres gulvsluk skrå 45 
RL;4;3410815;22408;0;75 Serres gulvsluk skrå 45 
RL;4;3410817;22408;0;75 Serres gulvsluk bunnutl. 
RL;4;4200018;61300;0;Oras Vega servantbatteri 
RL;4;4200031;120800;0;Oras Cubista servantbatteri 
RL;4;4200039;284900;0;Oras Cubista servantbatteri 
RL;4;4200047;335400;0;Oras Alessi One serv.batteri 
RL;4;4200335;154200;0;Oras Cubista kjøkkenbatteri 
RL;4;4200336;224300;0;Oras Cubista kjøkkenbatteri 
RL;4;4200348;158000;0;Oras Vega kjøkkenbatteri 
RL;4;4200357;117700;0;Oras Safira kjøkkenbatteri 
RL;4;4200358;93595;0;Oras Safira kjøkkenbatteri 
RL;4;4200359;177200;0;Oras Safira kjøkkenbatteri 
RL;4;4200484;191200;0;Oras Eterna term.kran 
RL;4;4200488;72000;0;Oras Safira veggbatteri 
RL;4;4200638;266700;0;Oras Eterna term.kran 
RL;4;4201157;51524;0;Oras Safira servantbatteri 
RL;4;4201172;101600;0;Oras Vienda servantbatteri 
RL;4;4201231;274900;0;Oras Alessi servantbatteri 
RL;4;4201633;161000;0;Oras Vienda kjøkkenbatteri 
RL;4;4201635;156900;0;Oras Vienda kjøkkenbatteri 
RL;4;4201637;184200;0;Oras Vienda kjøkkenbatteri 
RL;4;4201671;540900;0;Oras Ventura kjøkkenbatteri 
RL;4;4201742;275200;0;Oras Aventa kjøkkenbatteri 
RL;4;4202501;216400;0;Oras Cubista dusjbatteri 
RL;4;4202662;72278;0;Oras Oramix dusjbatteri 
RL;4;4202762;164749;0;Oras Electra servantbatteri 
RL;4;4203001;32741;0;Oras Apollo dusjsett 
RL;4;4203005;37739;0;Oras Apollo sparedusjsett 
RL;4;4203009;22200;0;Oras Apollo dusjsett 
RL;4;4203032;56520;0;Oras Sensiva dusjsett 
RL;4;4203245;5948;0;Oras veggfeste til hånddusj 
RL;4;4203343;6064;0;Oras såpekopp til Apollo 
RL;4;4203659;21743;0;Oras tappekran 
RL;4;4203664;24244;0;Oras vaskemaskinkran 
RL;4;4203685;71553;0;Oras DN 20 frostfri utekran 
RL;4;4203689;6064;0;Oras nøkkel til DN15 og DN20 
RL;4;4203814;8549;0;Oras 11/4" servantventil 
RL;4;4203901;6604;0;Oras 3/8"x3/4" eksenterkupling 
RL;4;4203905;7641;0;Oras 1/2"x3/4" eksenterkupling 
RL;4;4203918;9569;0;Oras 3/4"x1/2" eksenterkupling 
RL;4;4203947;3718;0;Oras 3/4" lav rosett 
RL;4;4203951;2809;0;Oras 3/4" rosett 
RL;4;4203961;440;0;Oras plastring for rosett 
RL;4;4203971;9459;0;Oras 3/4"x12 monteringskupling 
RL;4;4203985;7384;0;Oras 3/4"x1/2" platealbue 
RL;4;4203989;7540;0;Oras 1/2"x3/8" platealbue innv 
RL;4;4204003;11023;0;Oras 3/4"x12 mm platealbue 
RL;4;4204016;9152;0;Oras forankringskupling 
RL;4;4204042;6604;0;Oras 1/2"x3/4" rett nippel 
RL;4;4204111;6064;0;Oras 35 mm forlengelsesstykke 
RL;4;4204264;11284;0;Oras 150 mm U-tut 
RL;4;4204265;13156;0;Oras 200 mm U-tut 
RL;4;4204279;20368;0;Oras  75 mm fast tut 
RL;4;4204282;24818;0;Oras 150 mm svingbar utløpstut 
RL;4;4204421;3770;0;Oras M22x 1 innv. perlator 
RL;4;4204429;3770;0;Oras M24x 1  utv. perlator 
RL;4;4204461;2974;0;Oras 1/2"x3/4" overgang 
RL;4;4204469;3546;0;Oras 3/4"innvx1/2"utv overgang 
RL;4;4204525;22651;0;Oras 160 mm hjelpehendel 
RL;4;4204572;7975;0;Oras lukkemekanisme kaldt 
RL;4;4204576;7975;0;Oras lukkemekanisme varmt 
RL;4;4204695;2226;0;Oras leppepakningsett 
RL;4;4204804;18191;0;Oras 6V batteri 
RL;4;4204965;79600;0;Oras Natura dusjsett 
RL;4;4220097;266700;0;Grohe Allure servantbatteri 
RL;4;4220098;388900;0;Grohe Allure servantbatteri 
RL;4;4220117N5;45900;0;Grohe Eurosmart servantbatteri 
RL;4;4220173;232800;0;Eurosmart Cosmo.serv.arm. 
RL;4;4220204;258500;0;Grohe Essence kjøkkenbatteri 
RL;4;4220262;65800;0;Grohe Eurosmart kjøkkenbatteri 
RL;4;4220284;77500;0;Grohe Eurosmart kjøkkenbatteri 
RL;4;4220293;236900;0;Grohe Minta kjøkkenbatteri 
RL;4;4220332;138300;0;Grohe Rapido T innvendig del 
RL;4;4220519;783720;0;Grohe Red kj.armatur 
RL;4;4220639;38064;0;Grohe NewTemp.Cldusjstangsett3 
RL;4;4220978;67900;0;Grohe Eurosmart servantbatteri 
RL;4;4221012;86000;0;Grohe Essence servantbatteri 
RL;4;4221317;381200;0;Grohe K7 ettgrep proffkj.batt. 
RL;4;4222524;89240;0;Grohe Grohtherm 1000 dusjbatt 
RL;4;4222526;256600;0;Grohe Grohtherm 3000 dusjbatt 
RL;4;4222546;242200;0;Grohe Grohtherm 3000 
RL;4;4223325;5148;0;Grohe 1/2" kranoverdel 
RL;4;4223328;36142;0;Grohe lekkasjesikring 
RL;4;4223499;35100;0;Grohe New tempesta dusjsett 
RL;4;4223518;19189;0;Grohe overdel for 1/2" Nucorn 
RL;4;4223519;19372;0;Grohe overdel for 1/2" Nucorn 
RL;4;4223524;19058;0;Grohe overdel for 3/8" Trecorn 
RL;4;4223525;19656;0;Grohe overdel for 1/2" Trecorn 
RL;4;4223569;16068;0;Grohe 1/2" keramisk overdel 
RL;4;4223605;432500;0;Grohe Euphoria dusjsystem 
RL;4;4225707;131900;0;Grohe Rainshower dusjsett 
RL;4;4225715;731200;0;Grohe Rainshower dusjsystem 
RL;4;4225753;56823;0;Grohe Tempesta Duo dusjsett 
RL;4;4225755;60200;0;GROHE Tempesta Trio dusjsett 
RL;4;4242412;68300;0;HG Talis S servantbatteri 
RL;4;4242424;89500;0;HG Talis S servantbatteri 
RL;4;4243706;76418;0;HG Ecostat 1001 SL dusjbatteri 
RL;4;4244916;41685;0;HG Croma 100 Vario dusjsett 
RL;4;4244947;14300;0;HG Croma 100 Vario hånddusj 
RL;4;4244986;25410;0;HG Crometta 85 Vario dusjsett 
RL;4;4246227;726800;0;HG Raindance AIR Showerpipe 
RL;4;4247455;69500;0;HG Raindance S120 AIR hånddusj 
RL;4;4252195;31100;0;HG 1 1/4" Push-open bunnventil 
RL;4;4290047;60700;0;Mora MMIX B5 servantbatteri 
RL;4;4290051;67900;0;Mora MMIX B5 servantbatteri 
RL;4;4290233;87600;0;Mora MMIX K6 kjøkkenbatteri 
RL;4;4290234;106300;0;Mora MMIX K6 kjøkkenbatteri 
RL;4;4290266;92000;0;Mora MMIX T5 dusjbatteri 
RL;4;4290366;126400;0;Mora MMIX T5 badekarbatteri 
RL;4;4290621;43400;0;Mora MMIX S5 dusjgarnityr 
RL;4;4290894;177600;0;Mora Inxx A1 servantbatteri 
RL;4;4290898;198300;0;Mora Inxx A2 servantbatteri 
RL;4;4291323;226600;0;Mora Inxx A2 kjøkkenbatteri 
RL;4;4291334;237848;0;Mora Inxx A1 kjøkkenbatteri 
RL;4;4291725;165200;0;Mora Inxx A1 dusjbatteri 
RL;4;4295101;10296;0;Mora 3/4"x1/2" gjennomføring 
RL;4;4295151;31771;0;Mora Fix monteringsplate 
RL;4;4300013;63100;0;FMM 9000E servantbatteri 
RL;4;4301306;64892;0;FMM servantbatteri 
RL;4;4301602;106952;0;FMM kjøkkenbatteri 
RL;4;4301613;84111;0;FMM kjøkkenbatteri 
RL;4;4301617;84111;0;FMM kjøkkenbatteri 
RL;4;4301618;106776;0;FMM kjøkkenbatteri 
RL;4;4301803;75871;0;FMM veggbatteri grunnmodell 
RL;4;4301806;295500;0;FMM Combi sikkerh.batt/dusjset 
RL;4;4302728;142196;0;FMM Combi dusjpakke 
RL;4;4303805;45990;0;FMM vannutkaster 
RL;4;4304099;2808;0;FMM tetningsringer (par) 
RL;4;4304201;26574;0;FMM 3/4"x3/4" eksenterkupling 
RL;4;4305565;1591;0;FMM krankjegle 
RL;4;4305706;18669;0;FMM mykstengende overdel 
RL;4;4305739;17940;0;FMM mykstengende innsats 
RL;4;4306091;2730;0;FMM nøkkel 
RL;4;4340384;43500;0;GB Nautic servantbatteri 
RL;4;4340765;62002;0;GB Nautic kjøkkenbatteri 
RL;4;4340766;81862;0;GB Nautic kjøkkenbatteri 
RL;4;4341895;55619;0;GB Nordic dusjbatteri 
RL;4;4342815;19825;0;GB 150 mm svingbar S-tut 
RL;4;4342954;33900;0;GB vannutkaster 
RL;4;4342969;3646;0;GB 8 mm nøkkel 
RL;4;4343054;17400;0;GB push-down bunnventil 
RL;4;4343071;32337;0;GB blanderfeste 
RL;4;4343196;28716;0;GB servicepatron med topplokk 
RL;4;4358761N5;24700;0;A-Collection Basic dusjsett 
RL;4;4358764N5;40700;0;A-Collection Lux dusjsett 
RL;4;4358765N5;57400;0;A-Collection XL dusjsett bøyd 
RL;4;4416768;9774;0;1/2x10 forst.kr. m/lang stamme 
RL;4;4451116;560200;0;1" JRGUMAT 3400 - 30-45C 
RL;4;4451119;538800;0;1" JRGUMAT 3400 - 45-65C 
RL;4;4451126;618200;0;11/4" JRGUMAT 3400 - 30-45C 
RL;4;4451129;618200;0;11/4" JRGUMAT 3400 - 45-65C 
RL;4;4451139;915600;0;11/2" JRGUMAT 3400 - 45-65C 
RL;4;4511019;5855;0;VIEGA 50x50 mm S-vannlås 
RL;4;4513359;3814;0;1 1/4" x 32mm flaskevannlås 
